video_id,title,uploader,channel_id,video_url,duration_sec,view_count,upload_date
DinGIDeHMkY,Kunchacko Bobante  Aadyathe Joli | Ordinary | Kunchacko Boban | Biju Menon | Sun NXT Malayalam,Sun NXT Malayalam,UC26UNezdPZfGkRnxX3fVWGA,https://www.youtube.com/watch?v=DinGIDeHMkY,496.0,940663.0,
9VEYcMnraX4,From Cutting to Opening Bottles: The Power of Multi-Function Scissors,SimpleGhar Malayalam,UC7ySZBzw3bqY7MTk6irMd0Q,https://www.youtube.com/shorts/9VEYcMnraX4,44.0,6570808.0,
2PS5sn4TRFw,ടാസ്ക് കഴിഞ്ഞു | Bigg Boss Malayalam Season 7 Live #BBMS7Promo Update | Todays,TN Mallu,UCbcSYzr1UxO0nkOE-FvWN1A,https://www.youtube.com/watch?v=2PS5sn4TRFw,38.0,3733.0,
9knmmqdzRIM,😅 ടോയ്ലറ്റ് മിഠായി 🚽,Malayalam Munches,UCfBlGZh7zNv5sfCbQMnmyLg,https://www.youtube.com/shorts/9knmmqdzRIM,25.0,3887255.0,
yMXBoshqnRM,SSLC Malayalam 2nd | Onam Exam 2025: Mega Marathon | Xylem SSLC,Xylem SSLC,UCtnHxTn2yi8Fs3R7EnuYKBA,https://www.youtube.com/watch?v=yMXBoshqnRM,8285.0,285403.0,
1VT_AckVYHc,കോകാച്ചി 😭 | SCHOOL REOPEN|Fun Da |Malayalam Comedy |Shorts|,Fun Da.,UC4P7fgvQinbOJDEJ9lluZWA,https://www.youtube.com/shorts/1VT_AckVYHc,60.0,3138823.0,
bjs5lYLlze4,Hasbee Rabbee Jallallah Malayalam | Sidrathul Munthaha,Sidrathul Munthaha,UCloeL1Rbw33jNHb6rMPqUyw,https://www.youtube.com/shorts/bjs5lYLlze4,60.0,828948.0,
BGViF4HANd4,QUIZ COMPETITION |PAKRU & SUBRU |Fun Da |Malayalam Comedy |Shorts|,Fun Da.,UC4P7fgvQinbOJDEJ9lluZWA,https://www.youtube.com/shorts/BGViF4HANd4,60.0,1128916.0,
vozfX4TizpI,Renjith Sir 📈😮‍💨🔥 | Padakkalam Movie #padakkalam #padakkalammovie #movieedits #malayalammovie #edit,FALGOCUTZZ,UCYjW8sGM28Rbk_jiCPh2aIw,https://www.youtube.com/shorts/vozfX4TizpI,20.0,591986.0,
PcoJGi3NAIg,പഴയകാല പാട്ടുകൾ | Old Malayalam Movie Songs | KS Chithra |  KJ Yesudas | Vidyasagar,Saina Music,UCC85L1ZTp5eY-bhd7QBfmgw,https://www.youtube.com/watch?v=PcoJGi3NAIg,2923.0,1092544.0,
