video_id,title,uploader,channel_id,video_url,duration_sec,view_count,upload_date
xSC7RB9xaQI,Bach gaya #marathi #shorts #youtubeshorts #funny #love,Anjali bai offical ,UC8IkvPCE_7-SoLoVZq8bMnA,https://www.youtube.com/shorts/xSC7RB9xaQI,10.0,42664478.0,
gpxofjVlBVA,Mala Pawasat Jau De | आई मला पावसात जाऊ दे | Marathi Rain Song Jingle Toons,Jingletoons Marathi,UC4WbPrDz80xWhm__jTYr1zQ,https://www.youtube.com/watch?v=gpxofjVlBVA,366.0,101240977.0,
yIIAfNHi8Zk,Marathi Jews chilling in Israel 🇮🇳🇮🇱 #indiaisrael #indiaisraelrelation #indianinisrael #marathi,Moses in Israel,UCPajjY4-fZQCOLrPPoeWTfQ,https://www.youtube.com/shorts/yIIAfNHi8Zk,27.0,205917.0,
rhTphXiKyGA,Marathis don't just speak Marathi! 🫡,KK Create,UCkw1tYo7k8t-Y99bOXuZwhg,https://www.youtube.com/shorts/rhTphXiKyGA,48.0,2010542.0,
vy8-VKrIWUs,Full video out now. Click on the Link above⬆️| #standup #marathi #maharashtra #maharashtrianbhau,Pranit More Marathi,UCkGqRVFJzxFNypcbJara9uw,https://www.youtube.com/shorts/vy8-VKrIWUs,67.0,925235.0,
HEiMARl7h0s,#marathi tilak ceremony #tilak ceremony marathi | marathi wedding | marathi reels | marathi look new,JustKohinoor,UCWNVv6rYBvRf3DfFVr1kcPg,https://www.youtube.com/shorts/HEiMARl7h0s,12.0,1206085.0,
i6f-p8SE9NI,Shaky - Sanju Rathod Ft. Gautami Patil | G-Spark | New #Marathi Songs 2025 #Lavani #Gane,Lavani Queen,UC1sJqBtAvdNO4dM1afeamqA,https://www.youtube.com/shorts/i6f-p8SE9NI,27.0,3565425.0,
2OjJkcGD04M,Marathi vs north indians - #indianstandup #standupcomedy #hindistandupcomedy,Sahil Horane,UCbVLy8ca4sxOGZOnW6xjb1Q,https://www.youtube.com/shorts/2OjJkcGD04M,20.0,780240.0,
uH8Pmn88QRA,Share with that jisne aapko मराठी sikhaya 🤣#ytshorts #shorts #marathi #relatable #comedy #friends,Bolke Ka Channel,UCT-4UQtZwBek1b95v_5nodw,https://www.youtube.com/shorts/uH8Pmn88QRA,41.0,15564050.0,
MMzLcXZQ2mw,Khandeshi haldi Tak Nachv ne #song #marathi #music #love #explore #songstatus #khandeshi #king648,Khandesh YT ,UC7_EHyW3wvjJjA3kk532CbQ,https://www.youtube.com/shorts/MMzLcXZQ2mw,6.0,4392048.0,
T55uWWNFf4s,Speak Marathi. Or get mo*bed! 🥲,Sunday Show Clips,UCdwImI_FjBgpAJEyfbHfLsw,https://www.youtube.com/shorts/T55uWWNFf4s,52.0,317798.0,
