video_id,title,uploader,channel_id,video_url,duration_sec,view_count,upload_date
AnPdPotr5XA,#Video - डूबी डूबी | #Chandan Chanchal | Dubi Dubi | Srishti Bharti | New Bhojpuri Song 2025,GMJ - Global Music Junction - Bhojpuri,UCU_FozE_MPC8w4YncyShmJQ,https://www.youtube.com/watch?v=AnPdPotr5XA,192.0,215267,
Imnq_d3uO1U,😭😭😭 #song #bhojpuri #sad #love #funny #bhokpurigana #bhojpurisadsong #bhojapurihitsong #viralshort,surya babu,UCod4P4rmsGvQ0Zl7LEBwF5w,https://www.youtube.com/shorts/Imnq_d3uO1U,11.0,147002,
L5-L-rQZzWs,Your love is like a mother · Pankaj Gupta song #famousgirlpriti #bhojpuri #maghi #maithili #mothe...,famous girl priti ,UC1tbl04x9maivrciqy7nhcg,https://www.youtube.com/shorts/L5-L-rQZzWs,9.0,8204,
CDmAlPnWIB8,Bhojpuri is tied with singer-to-actor pipeline that changed the very DNA of its cinematic identity.,Aarush Prashanth,UC6cgAdOAQG4AVrYm1e9aC4w,https://www.youtube.com/shorts/CDmAlPnWIB8,60.0,5734671,
g81yHQEGCMQ,Ke bosss😎💪#viralvideo #bhojpuri #shortvideo,Shivani Dubey Official,UCWVTWlYCE9CT2Tbqc2GzCoA,https://www.youtube.com/shorts/g81yHQEGCMQ,14.0,703012,
CRWsiJAPmiY,Kahe Na Mana Kailu 🫢 | #lofi Dj | #remix #shorts ##bhojpuri #trending #dance,Adarsh dancer 999,UCeF1y3_nZZP0pvWYezHHUQA,https://www.youtube.com/shorts/CRWsiJAPmiY,13.0,17372,
49Tj036EJbY,Tohar katil ba figure 😂🫶❤️ #trending #love #bhojpuri #fyp 😂😂😂😂,Neeraj Yadav ,UCPxzMY3_ERG0WZ0OKq3Rb6Q,https://www.youtube.com/shorts/49Tj036EJbY,23.0,5921,
2lPs3SRLL3g,"#Live Dance | कमर मे परेशानी बा | #Shilpi Raj , #Amit Star Gorakhpuri | New Bhojpuri Song",Kia Music Records,UCvqdV0y0prPk7EWI0t9_M9Q,https://www.youtube.com/watch?v=2lPs3SRLL3g,262.0,29829118,
ha8eq_FyQfM,#Video | Power Star #Pawan Singh |सड़िया |Sadiya |#Shivani Singh |Bhojpuri Hit Song,Rup Moyuri Tv,UCb6nuVulGaGA8Xws7lgxtIA,https://www.youtube.com/shorts/ha8eq_FyQfM,30.0,16363330,
YuNazQ5HloU,#video #status #Bihari_ladydon #bhojpuri,Pragi Singh,UCNjVHWOT51pHJ4tkK6gG-CA,https://www.youtube.com/shorts/YuNazQ5HloU,18.0,16081,
VUA-UYrx0Z4,GUJARATI BAHU I गुजराती बहू I KAJAL RAGHWANI I NEW BHOJPURI MOVIE 2025,B4U Bhojpuri,UCIobY5Y-ly9Bo458yjy36OQ,https://www.youtube.com/watch?v=VUA-UYrx0Z4,8208.0,13961735,
9r9_UpRyaZ8,|| bhojpuri lyrics status video || #bhojpuri #sad #video #ziddiboy52k #lyrics,Ziddi boy,UCRD2IlY2VsEoyYsMb3jTisQ,https://www.youtube.com/shorts/9r9_UpRyaZ8,19.0,9480,
UJTX99_IyEg,#bhojpuri #trending tohara pe kehu takela #poojanishadofficial,Pooja Nishad Official,UCWD-50KqpWts8lCMCnNSGoA,https://www.youtube.com/shorts/UJTX99_IyEg,18.0,21965,
mj58_NRTMVs,#bhojpuri #song #bhojpurisong #newsong #bhokpurigana #bhojapurihitsong #bhojpurimusic,Mashum Dm official ,UC_qDMUpeUFAnDLxa-ynkieA,https://www.youtube.com/shorts/mj58_NRTMVs,15.0,468120,
PpZAQEX8E5k,#Video #Shilpi Raj | अपने लभर को धोखा दो | Ft- #Mani Meraj | #Chand Jee | Apne Labhar Ko Dhokha Do,Trimurti Music World,UCcgkoLhHPaddVHW-TcW5frA,https://www.youtube.com/watch?v=PpZAQEX8E5k,198.0,303705399,
Q92i-sDphQ0,#bhojpuri #song #music #love #khesari #funny #rishitanuja #catcomedy #cutebaby #rishikadancer,Rehant sharma,UC21VSna0VCdjAMgHqcrI5JQ,https://www.youtube.com/shorts/Q92i-sDphQ0,5.0,4598,
378LgITR9BM,#bhojpuri | जब से चढ़ल बा | #song #viraldance #trendingshort #dancemusic #songviral,sk dancer 9999,UC3GtCkLRii0cc7e3t64tGQw,https://www.youtube.com/shorts/378LgITR9BM,13.0,22009,
2CnatpIv8qQ,#Video | #Mahua Singh | Purav Jha | पहिन के चली बिकनी | Pahin Ke Chali Bikini | Bhojpuri Hit Song,PuravWood,UCUbVrDhOHFicBYFRoCY_g_A,https://www.youtube.com/watch?v=2CnatpIv8qQ,143.0,44082594,
doAnDMg9Puw,"Epi438_Bina Chaddi ke Holi | Vijay,Shilpi raj | New song | bhojpuri hit song |#trending #viralsong",Pooja maurya dancer ,UCqDSddZLJHjYAb1i1bIE_Iw,https://www.youtube.com/shorts/doAnDMg9Puw,14.0,6146858,
Xf3Zk1KPOFw,#bhojpuri #khesari #bhojpurisong #song #love #funny #rishitanuja #catcomedy #rishikadancer,Rehant sharma,UC21VSna0VCdjAMgHqcrI5JQ,https://www.youtube.com/shorts/Xf3Zk1KPOFw,5.0,18789,
bWSDz-vZJ-s,#Video | हिरोइन | #Neelkamal Singh New Song | Heroine | #Bhojpuri Gana,Romeo boy Katihar,UC9GNsUMdrHg1heNZTdfOsDA,https://www.youtube.com/shorts/bWSDz-vZJ-s,11.0,30353156,
W6WzsDztr-w,New Release Full Movie | New Bhojpuri Movie 2025 | #khesari Lal Yadav | 2025 New Bhojpuri Full Movie,IVY Bhojpuri Movies,UCwt4YxSsBMxDwAMo5FoM3Xw,https://www.youtube.com/watch?v=W6WzsDztr-w,6960.0,13801,
iNvpjiUdWoM,BECHARI BAHU ( FULL MOVIE ) - बेचारी बहू I ANJANA SINGH I NEW BHOJPURI SUPERHIT MOVIE 2025,Bhojpuri Superhits,UCFYQ9CBAkWM8sBA3J45nItQ,https://www.youtube.com/watch?v=iNvpjiUdWoM,8268.0,6727495,
0d5Yi4EhYtM,हेलो हेलो | Helo Helo #Shilpi Raj #kajal Raj #Vinay Akela | Helo Helo | Bhojpuri song | PihuBabu,Team PihuBabu,UCXQddVdx2g9vVOcAmF34lXA,https://www.youtube.com/shorts/0d5Yi4EhYtM,18.0,2314451,
xhonn7qLqb0,Bhojpuri dance tutorial 😉|#youtubeshorts #bhojpuri #dance #shorts #dancetutorial @fdccompany648,Shweta Garg (Model),UCRhtVmW2YtMX311sCmPl7Nw,https://www.youtube.com/shorts/xhonn7qLqb0,61.0,4613990,
LYxWZc6qNZk,#bhojpuri #dance #bolleywoodsong #bhojpurisong #dancemusic #indianmusicchannel #love #new #dance,Sudha vlog,UCBJ-8gzNk3gBKKP6Mk-KtpQ,https://www.youtube.com/shorts/LYxWZc6qNZk,16.0,48778,
oJOKRI3ThwA,#Video | चढ़ल जवानी रसगुल्ला | #Neelkamal Singh & #Shilpi Raj | #Namrita Malla | Bhojpuri Song 2023,T-Series Hamaar Bhojpuri,UCpN-WGQgGsOrXm7nHXDdTDA,https://www.youtube.com/watch?v=oJOKRI3ThwA,177.0,261151886,
DCl6dYBgAvM,#Namrita Malla🌡️थर्मामीटर Tharmamiter | Latest Bhojpuri Song #bhojpurisong #viralsong #trending,Prabhat yadav F.D.C,UCSNE-oyxRT_rWI1otanN8Ag,https://www.youtube.com/shorts/DCl6dYBgAvM,45.0,1804957,
tGUkY9gHQ9o,#Video | जनुआ जाले ससुरार |#Golu Raja |#Nikita | Januaa Jale Sasurar | New Bhojpuri Sad Song 2025,Bulldozer Music World,UChlrqS8HU5BOSDixflehljw,https://www.youtube.com/watch?v=tGUkY9gHQ9o,285.0,7606716,
eq6nlW5cOHk,bhaiya mere rakhi ke Bhojpuri gana Suraj ka comedy video 🤣🤣👌🫵🙏👍 Suraj ka rakshabandhan wala comedy 👍,Andeep Nita vlogs,UC3gnCR0RnrxNe4EORZH1Seg,https://www.youtube.com/shorts/eq6nlW5cOHk,60.0,531483,
xMf3dr3duG0,Baba Ramdev #bhojpuri #song #khesari #bhojpurisong #love #sad #bittuyadav #treading #new,Bittu technical solution ,UCqGlRySuYHmlpsfrM3baGQg,https://www.youtube.com/shorts/xMf3dr3duG0,13.0,15056,
7QiAA_Iz5Mc,aata same gailu #song #bhojpuri #love #newsong #bhokpurigana #dj #bhojpurimusic #pawansingh #gamtng,Vickyyadav8080,UC7mFFaKVWi1oLjEYpU3-rcg,https://www.youtube.com/shorts/7QiAA_Iz5Mc,26.0,484,
2chzS2lf3EA,#Video | हिरोइन | #Heroine With Lyrics | #Neelkamal Singh New Song | Bhojpuri Gaana,Romeo boy Katihar,UC9GNsUMdrHg1heNZTdfOsDA,https://www.youtube.com/shorts/2chzS2lf3EA,19.0,7514785,
J2yj2sYh_pw,Gotin Ke Beech Gotin Pisaili | Bhojpuri Movie Song 2024,Bhojpuri Cinema TV Channel,UC_ff05CVlPk1q0zdNVcuwhA,https://www.youtube.com/shorts/J2yj2sYh_pw,33.0,1928644,
WQZctC-BZIo,part 4 pyar ke bandhan ❤️ #sad #bhojapurihitsong #birthday #bhojpuricomedysong #bhojpuri,MR Krishna157,UCv3rgKNPM3_WJz_GdAqwUFw,https://www.youtube.com/shorts/WQZctC-BZIo,60.0,3596292,
sbZlwYJ-q_Y,Trending Song#Shorts#Dance#Bhojpuri,Shreeja Official,UCnGmTG3pJTvd9Vx_fk4zgNA,https://www.youtube.com/shorts/sbZlwYJ-q_Y,18.0,561794,
FnuaRWt96e4,Aam ke swad || khesari lal yadav new #bhojpuri song 2023 || Bhojpuri gana,khesari lal yadav,UChQYr8e2eZ9cPLfSeNvZoFA,https://www.youtube.com/shorts/FnuaRWt96e4,15.0,47046029,
ppVd0vo3nII,#Video- किंग V/S क्वीन | #Tuntun Yadav & #Goldi Yadav। King V/S Queen। #Bhojpuri Song 2025,Tejash Music World ,UC5PCqCMX1JIE5rYB4UYxyEQ,https://www.youtube.com/watch?v=ppVd0vo3nII,219.0,162132715,
BgBbWlQslec,"Abdul ki beti🤱🏻ko laga jhatka🤣husband wife, Bhojpuri language, #comedyvideo #IndiraAwas #bhojpuri",Vijay Anand India Wale,UCpEdMGJNFeFtJIUKBNRACPQ,https://www.youtube.com/shorts/BgBbWlQslec,181.0,19689735,
jjwv4GDtnao,"#VIDEO | Tikuliye Pa | #Samar Singh,#Kavita Yadav, #Akanksha Dubey | Dhobi Geet | Bhojpuri Song 2024",Sonu_Music_World,UCGRbWIQ4_WiaMTF4KPNEh5w,https://www.youtube.com/shorts/jjwv4GDtnao,9.0,6039546,
dqsHbOwEDSM,Support kijiye bhaiya 😫😫😭😭 #bhojpuri #song #love #video #sad #love #ytshorts #trending #youtube,Dipu Kumar ,UC_LtHOYZQfM-0M6o1HdJwCA,https://www.youtube.com/shorts/dqsHbOwEDSM,11.0,26552667,
gudTgf4Ihb0,I asked about the pain in my heart #bhojpuri #song #newsong #love #marathisong #hindiganabhojpuri...,Suggu Muggu,UCdLIm34e8GCH4k2_qHvT5OQ,https://www.youtube.com/shorts/gudTgf4Ihb0,14.0,4861,
QavdgvCX6pE,#bhojpuri #bhojpurisong #song #khesari #love #dance #bhokpurigana #bhojpurimusic #bhojapurihitsong,Gudiya official 23,UCmTDurMQQTq7XRuirqmVBeg,https://www.youtube.com/shorts/QavdgvCX6pE,21.0,409858,
XNW6c7tMeM4,#Video | काला कोबरा | #Chandan Chanchal | Kala Cobra | Soumya Pandey | New Bhojpuri Song 2024,Aapan Tune,UCxU-cgL93wxeKtd6oKs5Rgw,https://www.youtube.com/watch?v=XNW6c7tMeM4,182.0,77907930,
vFCciHCcEfY,khesari lal yadav Akshara Singh #bhojpuri #song #khesari #bhojpurisong,khesari Akshara,UC2PeqlCvMKArknnFoLjeVQw,https://www.youtube.com/shorts/vFCciHCcEfY,11.0,2093685,
Pz-zjcmvsAI,#Video | #Pawan Singh | राजा जी | Raja Ji | #Shivani Singh | Aastha Singh | Bhojpuri Hit Song,Aadishakti Films,UC1Ekm042kfOFJyKaTIYOVIA,https://www.youtube.com/watch?v=Pz-zjcmvsAI,182.0,237422839,
QQUBrXUAxSs,लॉलीपॉप लागेलू  #Pawan Singh | Lollypop Lagelu | New Remix Song | Bhojpuri Hit Songs HD,Tahalka NonStop,UCU9FDrb2xTpOaaYj-rL_aXQ,https://www.youtube.com/watch?v=QQUBrXUAxSs,337.0,142610519,
p5GYqB-Ax-g,#bhojpuri #song #music #love #dj #dance #sasbahunokjhok #bhojpurimusic,Sonpal Sharma,UCg8gB4Yfwa9gscVNEeaTlQg,https://www.youtube.com/shorts/p5GYqB-Ax-g,26.0,4227016,
aJMMjffOJXk,#bhojpuri #song #khesari #bhojpurisong #dj #dance #bhokpurigana #bhojpurimusic #bhojapurihitsong,Gudiya official 23,UCmTDurMQQTq7XRuirqmVBeg,https://www.youtube.com/shorts/aJMMjffOJXk,16.0,5111708,
_J3bJd0GNz0,#bhojpuri #khesarilalkajalraghwani #bhojpurisong #song #bhojpurimusic,Amit tiwari2300,UCBewiglNnHf6TPjGNS7MIpw,https://www.youtube.com/shorts/_J3bJd0GNz0,16.0,4268,
yISInC4mYwQ,#Video | #Pawan Singh | राजा जी | Raja Ji | #Shivani Singh | Aastha Singh | Bhojpuri Hit Song,Muskan Hits,UCBW8hGyJfD41gDYXcgfmsOQ,https://www.youtube.com/watch?v=yISInC4mYwQ,181.0,3298098,
8O9hgiCSuNM,SARKARI DULHA | Bhojpuri IT Cell | Satish Ray | Surabhi Kashyap | Madhukar Anand| Shailendra Dwivedi,Bhojpuri IT Cell,UCIW1uqsekt2rwE1QPZCaqiw,https://www.youtube.com/watch?v=8O9hgiCSuNM,218.0,19437892,
rTUk_abVU0I,🙏😱trending song #bhojpuri #video #funny #bhojpurisong #bhojpuri #desi #comedy #video,Imran Sports,UCZfQ5fUtb4qyxiUgIdxuOdw,https://www.youtube.com/shorts/rTUk_abVU0I,20.0,978165,
8jis0dOaxX0,kajal raghwani new film | pariwarik film bhojpuri #kajalraghwani #bhojpuri #bhojpurifilm #video,A Ji Bhojpuri,UCthEPPNjTM3rWwsP1uGMMuQ,https://www.youtube.com/shorts/8jis0dOaxX0,9.0,2230079,
39gXOjHHI00,Famous Bhojpuri Actress Father and Mother Beautiful Jodi 😱💖 | #bhojpuri #shorts,Golu Khabri,UCZz8TMa5TuMFJCFtYHnj4Jw,https://www.youtube.com/shorts/39gXOjHHI00,58.0,19228,
_Mui9h-coA8,#Sona Pandey #Video | कमर में दर्द उठेला | #Lal Babu | #Neha Raj | Bhojpuri Hit Song 2025,Shreekanth Films,UCeMmzAkFxBsjF2qF_TFoQ7g,https://www.youtube.com/watch?v=_Mui9h-coA8,205.0,370460,
obLXVRO_DJU,#Arvind Akela Kallu | नाच रे पतरकी 2.0 | #Shilpi Raj | Naach Re Patarki 2.0 | Akansha |Bhojpuri Gana,Saregama Hum Bhojpuri,UC0J8BQahplvTY6LjlnLf_NQ,https://www.youtube.com/watch?v=obLXVRO_DJU,203.0,436089755,
hFfDIXfN19A,lofi🎵 song🎵... #ytshorts #bhojpuri #bhojapurihitsong #dance #dancemusic #likeforlike #lofisong #reel,Bhojpuri lover 1434,UCtTFFAam5MDqJRh5scszq-w,https://www.youtube.com/shorts/hFfDIXfN19A,14.0,5423,
tiX0ANI67n4,मारब छींटा जइबे जईसे की दाल रे  #anjanasingh #bhojpurimovie #bhojpuri #jayya,B4U Bhojpuri,UCIobY5Y-ly9Bo458yjy36OQ,https://www.youtube.com/shorts/tiX0ANI67n4,33.0,1786427,
oZcVhEYDlaw,saiya Mili Hai Kariya #song  #bhojpuri #dance,Neha Jalwanshi,UC2s7AE9Nr6C5xksdmJz2N7g,https://www.youtube.com/shorts/oZcVhEYDlaw,29.0,622,
xnMAdZ-ZPpA,#Bawal Lagelu Sadi Me (Official Video) Samar Singh | Shilpi Raj | New Bhojpuri Song 2025,Prakhya Kashyap,UCEbS3nzQHZa4DM-InQH_S-w,https://www.youtube.com/shorts/xnMAdZ-ZPpA,11.0,413380,
3glaLlL2KIs,#Video:-Dadhiya Badhiya Lagela | #Khesari GhLal Yadav | Feat. Yamini Singh | Bhojpuri New Song 2022,T Goldy record bhojpuri,UCsr9qyj_sGQ-mgq5Bc3MM_Q,https://www.youtube.com/shorts/3glaLlL2KIs,10.0,894751,
DNOAiE1QwNk,New Bhojpuri Movie 2025 - Muniya | Kajal Raghwani,Bhojpuri Queen,UC9MTicLnkEeU1r_zQbRwogg,https://www.youtube.com/shorts/DNOAiE1QwNk,20.0,336989,
saDKGU8OHgI,Video | सरकारी बलमु | #Shivani Singh | Sarkari Balmu | Taza Hawa | New Bhojpuri Song 2025,S P FILMS,UCDEC1iLICVbPtEQbgpwD69Q,https://www.youtube.com/shorts/saDKGU8OHgI,13.0,570673,
a9EKnSf1TS0,कमरियो से पातर | Bhojpuri Gana 2024 #sdmandal #youtubeshorts #trendingdance,SD Mandal Official,UC2XT37E3pyiVI0KHY58ydKg,https://www.youtube.com/shorts/a9EKnSf1TS0,14.0,2280189,
rXX5kvStzds,"Bhojpuri Status | चाटे वाला बहरे बा | Bullet Raja, Bharti | Chate Wala Bahare Baa | #bhojpuri #song",Raj Kumar,UCmdDY0Tawo0dmB35tS85Ebg,https://www.youtube.com/shorts/rXX5kvStzds,16.0,58042,
UFLnZNfud88,"#bhojpuri #song""Transform Your Home with These Cool Tools! 🔧 #shorts​​ #gadgets​​"" 116",Mujam Bhabor,UCoLHbJN6ehOBz3buT5yW1YQ,https://www.youtube.com/shorts/UFLnZNfud88,19.0,10086,
SpYGZ_ookaQ,godi me lekar #trending #shorts #viral #bhojpuri song #new 2025 #asmr #fyp #nandani and sadhna,Nandani.and.sadhna,UCdoXQdvXNYSwQY5YLwrxF0Q,https://www.youtube.com/shorts/SpYGZ_ookaQ,33.0,12390,
fHfzpTVcC58,Balamuwa Ke Ballam ( Latest Bhojpuri Song 2024 ) Samar #officialpage #latepost #bhojpurisong #dance,Feel Dance Center,UCmi9FGR-pwHSO10b134wr8A,https://www.youtube.com/shorts/fHfzpTVcC58,37.0,438716,
CSLFrm4h_oo,🔥Video || Lagai Dihi Choliya Ke Hook Raja Ji || Arvind Akela Kallu || Old Bhojpuri Song || Lyrical,Wave Music,UC22nIfOTM7KLIQuFGMKzQbg,https://www.youtube.com/watch?v=CSLFrm4h_oo,359.0,17239738,
XzGrOLen9bo,"#VIDEO | 3 सौ #Golu Gold, #Neha Raj | New Bhojpuri Song 2024 | 3 Sau",Aarti Rani 75,UCKIVKhhsTV-dtN7sCZ8fdpA,https://www.youtube.com/shorts/XzGrOLen9bo,8.0,895066,
FQf7WU7ufus,Malaysia Me Bhojpuri🔥😃 #dance #viral #reels #explore #sonadey #bhojpuri #mukulsona,MUKUL SONA,UC_if_3yqrQerb4DD4HGqGtA,https://www.youtube.com/shorts/FQf7WU7ufus,19.0,406814,
